Spatial Frequency(Hz),Modulation(0-1),System time since start (milliseconds),Target Position(pixels),Cursor Position(pixels),Error(pixels),x-axis gain
20.0,1.0,19178,320,320,0.0,4.0,
20.0,1.0,19212,320,320,0.0,4.0,
20.0,1.0,19245,320,320,0.0,4.0,
20.0,1.0,19279,320,320,0.0,4.0,
20.0,1.0,19312,320,320,0.0,4.0,
20.0,1.0,19345,320,320,0.0,4.0,
20.0,1.0,19379,320,320,0.0,4.0,
20.0,1.0,19409,320,320,0.0,4.0,
20.0,1.0,19442,320,320,0.0,4.0,
20.0,1.0,19477,320,320,0.0,4.0,
20.0,1.0,19510,320,320,0.0,4.0,
20.0,1.0,19541,320,320,0.0,4.0,
20.0,1.0,19575,320,320,0.0,4.0,
20.0,1.0,19607,320,320,0.0,4.0,
20.0,1.0,19639,320,320,0.0,4.0,
20.0,1.0,19670,320,320,0.0,4.0,
20.0,1.0,19701,320,320,0.0,4.0,
20.0,1.0,19736,320,320,0.0,4.0,
20.0,1.0,19767,320,320,0.0,4.0,
20.0,1.0,19802,320,320,0.0,4.0,
20.0,1.0,19836,320,320,0.0,4.0,
20.0,1.0,19870,320,320,0.0,4.0,
20.0,1.0,19901,320,320,0.0,4.0,
20.0,1.0,19935,320,320,0.0,4.0,
20.0,1.0,19967,320,320,0.0,4.0,
20.0,1.0,19999,320,320,0.0,4.0,
20.0,1.0,20031,320,320,0.0,4.0,
20.0,1.0,20064,320,320,0.0,4.0,
20.0,1.0,20097,320,320,0.0,4.0,
20.0,1.0,20132,320,320,0.0,4.0,
20.0,1.0,20164,320,320,0.0,4.0,
20.0,1.0,20198,320,320,0.0,4.0,
20.0,1.0,20233,320,320,0.0,4.0,
20.0,1.0,20264,320,320,0.0,4.0,
20.0,1.0,20298,320,320,0.0,4.0,
20.0,1.0,20331,320,320,0.0,4.0,
20.0,1.0,20365,320,320,0.0,4.0,
20.0,1.0,20398,320,320,0.0,4.0,
20.0,1.0,20431,320,320,0.0,4.0,
20.0,1.0,20466,320,320,0.0,4.0,
20.0,1.0,20498,320,320,0.0,4.0,
20.0,1.0,20532,320,320,0.0,4.0,
20.0,1.0,20565,320,320,0.0,4.0,
20.0,1.0,20599,320,320,0.0,4.0,
20.0,1.0,20632,320,320,0.0,4.0,
20.0,1.0,20665,320,320,0.0,4.0,
20.0,1.0,20699,320,320,0.0,4.0,
20.0,1.0,20732,320,320,0.0,4.0,
20.0,1.0,20766,320,320,0.0,4.0,
20.0,1.0,20799,320,320,0.0,4.0,
20.0,1.0,20831,320,320,0.0,4.0,
20.0,1.0,20866,320,320,0.0,4.0,
20.0,1.0,20899,320,320,0.0,4.0,
20.0,1.0,20933,320,320,0.0,4.0,
20.0,1.0,20966,320,320,0.0,4.0,
20.0,1.0,21000,320,320,0.0,4.0,
20.0,1.0,21031,320,320,0.0,4.0,
20.0,1.0,21061,320,320,0.0,4.0,
20.0,1.0,21092,320,320,0.0,4.0,
20.0,1.0,21122,320,320,0.0,4.0,
20.0,1.0,21155,320,320,0.0,4.0,
20.0,1.0,21188,320,320,0.0,4.0,
20.0,1.0,21221,320,320,0.0,4.0,
20.0,1.0,21254,320,320,0.0,4.0,
20.0,1.0,21287,320,320,0.0,4.0,
20.0,1.0,21319,320,320,0.0,4.0,
20.0,1.0,21351,320,320,0.0,4.0,
20.0,1.0,21384,320,320,0.0,4.0,
20.0,1.0,21417,320,320,0.0,4.0,
20.0,1.0,21452,320,320,0.0,4.0,
20.0,1.0,21484,320,320,0.0,4.0,
20.0,1.0,21519,320,320,0.0,4.0,
20.0,1.0,21552,320,320,0.0,4.0,
20.0,1.0,21584,320,320,0.0,4.0,
20.0,1.0,21615,320,320,0.0,4.0,
20.0,1.0,21646,320,320,0.0,4.0,
20.0,1.0,21679,320,320,0.0,4.0,
20.0,1.0,21712,320,320,0.0,4.0,
20.0,1.0,21745,320,320,0.0,4.0,
20.0,1.0,21779,320,320,0.0,4.0,
20.0,1.0,21811,320,320,0.0,4.0,
20.0,1.0,21844,320,320,0.0,4.0,
20.0,1.0,21877,320,320,0.0,4.0,
20.0,1.0,21910,320,320,0.0,4.0,
20.0,1.0,21943,320,320,0.0,4.0,
20.0,1.0,21975,320,320,0.0,4.0,
20.0,1.0,22007,320,320,0.0,4.0,
20.0,1.0,22039,320,320,0.0,4.0,
20.0,1.0,22072,320,320,0.0,4.0,
20.0,1.0,22105,320,320,0.0,4.0,
20.0,1.0,22138,320,320,0.0,4.0,
20.0,1.0,22171,320,320,0.0,4.0,
20.0,1.0,22203,320,320,0.0,4.0,
20.0,1.0,22237,320,320,0.0,4.0,
20.0,1.0,22270,320,320,0.0,4.0,
20.0,1.0,22303,320,320,0.0,4.0,
20.0,1.0,22337,320,320,0.0,4.0,
20.0,1.0,22370,320,320,0.0,4.0,
20.0,1.0,22404,320,320,0.0,4.0,
20.0,1.0,22437,320,320,0.0,4.0,
20.0,1.0,22470,320,320,0.0,4.0,
20.0,1.0,22504,320,320,0.0,4.0,
20.0,1.0,22537,320,320,0.0,4.0,
20.0,1.0,22571,320,320,0.0,4.0,
20.0,1.0,22604,320,320,0.0,4.0,
20.0,1.0,22638,320,320,0.0,4.0,
20.0,1.0,22671,320,320,0.0,4.0,
20.0,1.0,22704,320,320,0.0,4.0,
20.0,1.0,22738,320,320,0.0,4.0,
20.0,1.0,22771,320,320,0.0,4.0,
20.0,1.0,22805,320,320,0.0,4.0,
20.0,1.0,22838,320,320,0.0,4.0,
20.0,1.0,22872,320,320,0.0,4.0,
20.0,1.0,22905,320,320,0.0,4.0,
20.0,1.0,22938,320,320,0.0,4.0,
20.0,1.0,22973,320,320,0.0,4.0,
20.0,1.0,23005,320,320,0.0,4.0,
20.0,1.0,23039,320,320,0.0,4.0,
20.0,1.0,23072,320,320,0.0,4.0,
20.0,1.0,23105,320,320,0.0,4.0,
20.0,1.0,23139,320,320,0.0,4.0,
20.0,1.0,23172,320,320,0.0,4.0,
20.0,1.0,23206,320,320,0.0,4.0,
20.0,1.0,23239,320,320,0.0,4.0,
20.0,1.0,23273,320,320,0.0,4.0,
20.0,1.0,23306,320,320,0.0,4.0,
20.0,1.0,23339,320,320,0.0,4.0,
20.0,1.0,23373,320,320,0.0,4.0,
20.0,1.0,23406,320,320,0.0,4.0,
20.0,1.0,23441,320,320,0.0,4.0,
20.0,1.0,23473,320,320,0.0,4.0,
20.0,1.0,23506,320,320,0.0,4.0,
20.0,1.0,23540,320,320,0.0,4.0,
20.0,1.0,23573,320,320,0.0,4.0,
20.0,1.0,23607,320,320,0.0,4.0,
20.0,1.0,23640,320,320,0.0,4.0,
20.0,1.0,23674,320,320,0.0,4.0,
20.0,1.0,23707,320,320,0.0,4.0,
20.0,1.0,23740,320,320,0.0,4.0,
20.0,1.0,23774,320,320,0.0,4.0,
20.0,1.0,23807,320,320,0.0,4.0,
20.0,1.0,23841,320,320,0.0,4.0,
20.0,1.0,23874,320,320,0.0,4.0,
20.0,1.0,23908,320,320,0.0,4.0,
20.0,1.0,23941,320,320,0.0,4.0,
20.0,1.0,23974,320,320,0.0,4.0,
20.0,1.0,24008,320,320,0.0,4.0,
20.0,1.0,24041,320,320,0.0,4.0,
20.0,1.0,24075,320,320,0.0,4.0,
20.0,1.0,24109,320,320,0.0,4.0,
20.0,1.0,24142,320,320,0.0,4.0,
20.0,1.0,24175,320,320,0.0,4.0,
20.0,1.0,24208,320,320,0.0,4.0,
20.0,1.0,24242,320,320,0.0,4.0,
20.0,1.0,24275,320,320,0.0,4.0,
20.0,1.0,24309,320,320,0.0,4.0,
20.0,1.0,24342,320,320,0.0,4.0,
20.0,1.0,24375,320,320,0.0,4.0,
20.0,1.0,24409,320,320,0.0,4.0,
20.0,1.0,24442,320,320,0.0,4.0,
20.0,1.0,24477,320,320,0.0,4.0,
20.0,1.0,24511,320,320,0.0,4.0,
20.0,1.0,24542,320,320,0.0,4.0,
20.0,1.0,24577,320,320,0.0,4.0,
20.0,1.0,24610,320,320,0.0,4.0,
20.0,1.0,24643,320,320,0.0,4.0,
20.0,1.0,24677,320,320,0.0,4.0,
20.0,1.0,24712,320,320,0.0,4.0,
20.0,1.0,24745,320,320,0.0,4.0,
20.0,1.0,24777,320,320,0.0,4.0,
20.0,1.0,24812,320,320,0.0,4.0,
20.0,1.0,24843,320,320,0.0,4.0,
20.0,1.0,24878,320,320,0.0,4.0,
20.0,1.0,24910,320,320,0.0,4.0,
20.0,1.0,24944,320,320,0.0,4.0,
20.0,1.0,24975,320,320,0.0,4.0,
20.0,1.0,25007,320,320,0.0,4.0,
20.0,1.0,25039,320,320,0.0,4.0,
20.0,1.0,25071,320,320,0.0,4.0,
20.0,1.0,25104,320,320,0.0,4.0,
20.0,1.0,25135,320,320,0.0,4.0,
20.0,1.0,25170,320,320,0.0,4.0,
20.0,1.0,25203,320,320,0.0,4.0,
20.0,1.0,25236,320,320,0.0,4.0,
20.0,1.0,25269,320,320,0.0,4.0,
20.0,1.0,25302,320,320,0.0,4.0,
20.0,1.0,25334,320,320,0.0,4.0,
20.0,1.0,25367,320,320,0.0,4.0,
20.0,1.0,25399,320,320,0.0,4.0,
20.0,1.0,25431,320,320,0.0,4.0,
20.0,1.0,25464,320,320,0.0,4.0,
20.0,1.0,25497,320,320,0.0,4.0,
20.0,1.0,25532,320,320,0.0,4.0,
20.0,1.0,25562,320,320,0.0,4.0,
20.0,1.0,25595,320,320,0.0,4.0,
20.0,1.0,25629,320,320,0.0,4.0,
20.0,1.0,25662,320,320,0.0,4.0,
20.0,1.0,25696,320,320,0.0,4.0,
20.0,1.0,25729,320,320,0.0,4.0,
20.0,1.0,25762,320,320,0.0,4.0,
20.0,1.0,25796,320,320,0.0,4.0,
20.0,1.0,25829,320,320,0.0,4.0,
20.0,1.0,25863,320,320,0.0,4.0,
20.0,1.0,25896,320,320,0.0,4.0,
20.0,1.0,25930,320,320,0.0,4.0,
20.0,1.0,25963,320,320,0.0,4.0,
20.0,1.0,25997,320,320,0.0,4.0,
20.0,1.0,26030,320,320,0.0,4.0,
20.0,1.0,26064,320,320,0.0,4.0,
20.0,1.0,26097,320,320,0.0,4.0,
20.0,1.0,26130,320,320,0.0,4.0,
20.0,1.0,26164,320,320,0.0,4.0,
20.0,1.0,26198,320,320,0.0,4.0,
20.0,1.0,26230,320,320,0.0,4.0,
20.0,1.0,26264,320,320,0.0,4.0,
20.0,1.0,26297,320,320,0.0,4.0,
20.0,1.0,26331,320,320,0.0,4.0,
20.0,1.0,26364,320,320,0.0,4.0,
20.0,1.0,26397,320,320,0.0,4.0,
20.0,1.0,26431,320,320,0.0,4.0,
20.0,1.0,26464,320,320,0.0,4.0,
20.0,1.0,26498,320,320,0.0,4.0,
20.0,1.0,26531,320,320,0.0,4.0,
20.0,1.0,26565,320,320,0.0,4.0,
20.0,1.0,26598,320,320,0.0,4.0,
20.0,1.0,26632,320,320,0.0,4.0,
20.0,1.0,26665,320,320,0.0,4.0,
20.0,1.0,26698,320,320,0.0,4.0,
20.0,1.0,26732,320,320,0.0,4.0,
20.0,1.0,26765,320,320,0.0,4.0,
20.0,1.0,26799,320,320,0.0,4.0,
20.0,1.0,26832,320,320,0.0,4.0,
20.0,1.0,26866,320,320,0.0,4.0,
20.0,1.0,26900,320,320,0.0,4.0,
20.0,1.0,26932,320,320,0.0,4.0,
20.0,1.0,26966,320,320,0.0,4.0,
20.0,1.0,26999,320,320,0.0,4.0,
20.0,1.0,27033,320,320,0.0,4.0,
20.0,1.0,27066,320,320,0.0,4.0,
20.0,1.0,27099,320,320,0.0,4.0,
20.0,1.0,27133,320,320,0.0,4.0,
20.0,1.0,27166,320,320,0.0,4.0,
20.0,1.0,27200,320,320,0.0,4.0,
20.0,1.0,27233,320,320,0.0,4.0,
20.0,1.0,27267,320,320,0.0,4.0,
20.0,1.0,27300,320,320,0.0,4.0,
20.0,1.0,27333,320,320,0.0,4.0,
20.0,1.0,27367,320,320,0.0,4.0,
20.0,1.0,27400,320,320,0.0,4.0,
20.0,1.0,27434,320,320,0.0,4.0,
20.0,1.0,27467,320,320,0.0,4.0,
20.0,1.0,27501,320,320,0.0,4.0,
20.0,1.0,27534,320,320,0.0,4.0,
20.0,1.0,27567,320,320,0.0,4.0,
20.0,1.0,27601,320,320,0.0,4.0,
20.0,1.0,27634,320,320,0.0,4.0,
20.0,1.0,27668,320,320,0.0,4.0,
20.0,1.0,27702,320,320,0.0,4.0,
20.0,1.0,27734,320,320,0.0,4.0,
20.0,1.0,27768,320,320,0.0,4.0,
20.0,1.0,27801,320,320,0.0,4.0,
20.0,1.0,27835,320,320,0.0,4.0,
20.0,1.0,27868,320,320,0.0,4.0,
20.0,1.0,27902,320,320,0.0,4.0,
20.0,1.0,27935,320,320,0.0,4.0,
20.0,1.0,27968,320,320,0.0,4.0,
20.0,1.0,28002,320,320,0.0,4.0,
20.0,1.0,28035,320,320,0.0,4.0,
20.0,1.0,28069,320,320,0.0,4.0,
20.0,1.0,28102,320,320,0.0,4.0,
20.0,1.0,28136,320,320,0.0,4.0,
20.0,1.0,28169,320,320,0.0,4.0,
20.0,1.0,28202,320,320,0.0,4.0,
20.0,1.0,28236,320,320,0.0,4.0,
20.0,1.0,28269,320,320,0.0,4.0,
20.0,1.0,28303,320,320,0.0,4.0,
20.0,1.0,28337,320,320,0.0,4.0,
20.0,1.0,28369,320,320,0.0,4.0,
20.0,1.0,28403,320,320,0.0,4.0,
20.0,1.0,28436,320,320,0.0,4.0,
20.0,1.0,28470,320,320,0.0,4.0,
20.0,1.0,28504,320,320,0.0,4.0,
20.0,1.0,28537,320,320,0.0,4.0,
20.0,1.0,28570,320,320,0.0,4.0,
20.0,1.0,28603,320,320,0.0,4.0,
20.0,1.0,28637,320,320,0.0,4.0,
20.0,1.0,28670,320,320,0.0,4.0,
20.0,1.0,28704,320,320,0.0,4.0,
20.0,1.0,28737,320,320,0.0,4.0,
20.0,1.0,28771,320,320,0.0,4.0,
20.0,1.0,28804,320,320,0.0,4.0,
20.0,1.0,28834,320,320,0.0,4.0,
20.0,1.0,28868,320,320,0.0,4.0,
20.0,1.0,28901,320,320,0.0,4.0,
20.0,1.0,28931,320,320,0.0,4.0,
20.0,1.0,28966,320,320,0.0,4.0,
20.0,1.0,28999,320,320,0.0,4.0,
20.0,1.0,29031,320,320,0.0,4.0,
20.0,1.0,29061,320,320,0.0,4.0,
20.0,1.0,29094,320,320,0.0,4.0,
20.0,1.0,29127,320,320,0.0,4.0,
20.0,1.0,29159,320,320,0.0,4.0,
20.0,1.0,29191,320,320,0.0,4.0,
20.0,1.0,29222,320,320,0.0,4.0,
20.0,1.0,29256,320,320,0.0,4.0,
20.0,1.0,29287,320,320,0.0,4.0,
20.0,1.0,29319,320,320,0.0,4.0,
20.0,1.0,29350,320,320,0.0,4.0,
20.0,1.0,29385,320,320,0.0,4.0,
20.0,1.0,29418,320,320,0.0,4.0,
20.0,1.0,29451,320,320,0.0,4.0,
20.0,1.0,29484,320,320,0.0,4.0,
20.0,1.0,29517,320,320,0.0,4.0,
20.0,1.0,29551,320,320,0.0,4.0,
20.0,1.0,29583,320,320,0.0,4.0,
20.0,1.0,29616,320,320,0.0,4.0,
20.0,1.0,29646,320,320,0.0,4.0,
20.0,1.0,29679,320,320,0.0,4.0,
20.0,1.0,29710,320,320,0.0,4.0,
20.0,1.0,29740,320,320,0.0,4.0,
20.0,1.0,29773,320,320,0.0,4.0,
20.0,1.0,29807,320,320,0.0,4.0,
20.0,1.0,29840,320,320,0.0,4.0,
20.0,1.0,29875,320,320,0.0,4.0,
20.0,1.0,29907,320,320,0.0,4.0,
20.0,1.0,29941,320,320,0.0,4.0,
20.0,1.0,29974,320,320,0.0,4.0,
20.0,1.0,30007,320,320,0.0,4.0,
20.0,1.0,30041,320,320,0.0,4.0,
20.0,1.0,30074,320,320,0.0,4.0,
20.0,1.0,30108,320,320,0.0,4.0,
20.0,1.0,30141,320,320,0.0,4.0,
20.0,1.0,30174,320,320,0.0,4.0,
20.0,1.0,30208,320,320,0.0,4.0,
20.0,1.0,30241,320,320,0.0,4.0,
20.0,1.0,30275,320,320,0.0,4.0,
20.0,1.0,30308,320,320,0.0,4.0,
20.0,1.0,30341,320,320,0.0,4.0,
20.0,1.0,30375,320,320,0.0,4.0,
20.0,1.0,30408,320,320,0.0,4.0,
20.0,1.0,30442,320,320,0.0,4.0,
20.0,1.0,30475,320,320,0.0,4.0,
20.0,1.0,30508,320,320,0.0,4.0,
20.0,1.0,30542,320,320,0.0,4.0,
20.0,1.0,30575,320,320,0.0,4.0,
20.0,1.0,30609,320,320,0.0,4.0,
20.0,1.0,30642,320,320,0.0,4.0,
20.0,1.0,30676,320,320,0.0,4.0,
20.0,1.0,30709,320,320,0.0,4.0,
20.0,1.0,30742,320,320,0.0,4.0,
20.0,1.0,30776,320,320,0.0,4.0,
20.0,1.0,30809,320,320,0.0,4.0,
20.0,1.0,30843,320,320,0.0,4.0,
20.0,1.0,30876,320,320,0.0,4.0,
20.0,1.0,30910,320,320,0.0,4.0,
20.0,1.0,30944,320,320,0.0,4.0,
20.0,1.0,30976,320,320,0.0,4.0,
20.0,1.0,31010,320,320,0.0,4.0,
20.0,1.0,31043,320,320,0.0,4.0,
20.0,1.0,31077,320,320,0.0,4.0,
20.0,1.0,31111,320,320,0.0,4.0,
20.0,1.0,31143,320,320,0.0,4.0,
20.0,1.0,31177,320,320,0.0,4.0,
20.0,1.0,31210,320,320,0.0,4.0,
20.0,1.0,31244,320,320,0.0,4.0,
20.0,1.0,31277,320,320,0.0,4.0,
20.0,1.0,31311,320,320,0.0,4.0,
20.0,1.0,31344,320,320,0.0,4.0,
20.0,1.0,31377,320,320,0.0,4.0,
20.0,1.0,31411,320,320,0.0,4.0,
20.0,1.0,31444,320,320,0.0,4.0,
20.0,1.0,31478,320,320,0.0,4.0,
20.0,1.0,31512,320,320,0.0,4.0,
20.0,1.0,31545,320,320,0.0,4.0,
20.0,1.0,31578,320,320,0.0,4.0,
20.0,1.0,31612,320,320,0.0,4.0,
20.0,1.0,31645,320,320,0.0,4.0,
20.0,1.0,31678,320,320,0.0,4.0,
20.0,1.0,31712,320,320,0.0,4.0,
20.0,1.0,31745,320,320,0.0,4.0,
20.0,1.0,31779,320,320,0.0,4.0,
20.0,1.0,31812,320,320,0.0,4.0,
20.0,1.0,31845,320,320,0.0,4.0,
20.0,1.0,31879,320,320,0.0,4.0,
20.0,1.0,31912,320,320,0.0,4.0,
20.0,1.0,31946,320,320,0.0,4.0,
20.0,1.0,31979,320,320,0.0,4.0,
20.0,1.0,32012,320,320,0.0,4.0,
20.0,1.0,32046,320,320,0.0,4.0,
20.0,1.0,32080,320,320,0.0,4.0,
20.0,1.0,32113,320,320,0.0,4.0,
20.0,1.0,32146,320,320,0.0,4.0,
20.0,1.0,32180,320,320,0.0,4.0,
20.0,1.0,32213,320,320,0.0,4.0,
20.0,1.0,32246,320,320,0.0,4.0,
20.0,1.0,32281,320,320,0.0,4.0,
20.0,1.0,32313,320,320,0.0,4.0,
20.0,1.0,32347,320,320,0.0,4.0,
20.0,1.0,32380,320,320,0.0,4.0,
20.0,1.0,32414,320,320,0.0,4.0,
20.0,1.0,32447,320,320,0.0,4.0,
20.0,1.0,32480,320,320,0.0,4.0,
20.0,1.0,32514,320,320,0.0,4.0,
20.0,1.0,32547,320,320,0.0,4.0,
20.0,1.0,32581,320,320,0.0,4.0,
20.0,1.0,32614,320,320,0.0,4.0,
20.0,1.0,32648,320,320,0.0,4.0,
20.0,1.0,32681,320,320,0.0,4.0,
20.0,1.0,32714,320,320,0.0,4.0,
20.0,1.0,32748,320,320,0.0,4.0,
20.0,1.0,32781,320,320,0.0,4.0,
20.0,1.0,32815,320,320,0.0,4.0,
20.0,1.0,32848,320,320,0.0,4.0,
20.0,1.0,32882,320,320,0.0,4.0,
20.0,1.0,32915,320,320,0.0,4.0,
20.0,1.0,32948,320,320,0.0,4.0,
20.0,1.0,32982,320,320,0.0,4.0,
20.0,1.0,33015,320,320,0.0,4.0,
20.0,1.0,33049,320,320,0.0,4.0,
20.0,1.0,33082,320,320,0.0,4.0,
20.0,1.0,33115,320,320,0.0,4.0,
20.0,1.0,33149,320,320,0.0,4.0,
20.0,1.0,33182,320,320,0.0,4.0,
20.0,1.0,33216,320,320,0.0,4.0,
20.0,1.0,33249,320,320,0.0,4.0,
20.0,1.0,33283,320,320,0.0,4.0,
20.0,1.0,33316,320,320,0.0,4.0,
20.0,1.0,33349,320,320,0.0,4.0,
20.0,1.0,33384,320,320,0.0,4.0,
20.0,1.0,33416,320,320,0.0,4.0,
20.0,1.0,33450,320,320,0.0,4.0,
20.0,1.0,33483,320,320,0.0,4.0,
20.0,1.0,33517,320,320,0.0,4.0,
20.0,1.0,33550,320,320,0.0,4.0,
20.0,1.0,33583,320,320,0.0,4.0,
20.0,1.0,33615,320,320,0.0,4.0,
20.0,1.0,33646,320,320,0.0,4.0,
20.0,1.0,33679,320,320,0.0,4.0,
20.0,1.0,33710,320,320,0.0,4.0,
20.0,1.0,33743,320,320,0.0,4.0,
20.0,1.0,33775,320,320,0.0,4.0,
20.0,1.0,33806,320,320,0.0,4.0,
20.0,1.0,33839,320,320,0.0,4.0,
20.0,1.0,33870,320,320,0.0,4.0,
20.0,1.0,33901,320,320,0.0,4.0,
20.0,1.0,33935,320,320,0.0,4.0,
20.0,1.0,33968,320,320,0.0,4.0,
20.0,1.0,34001,320,320,0.0,4.0,
20.0,1.0,34035,320,320,0.0,4.0,
20.0,1.0,34068,320,320,0.0,4.0,
20.0,1.0,34101,320,320,0.0,4.0,
20.0,1.0,34135,320,320,0.0,4.0,
20.0,1.0,34169,320,320,0.0,4.0,
20.0,1.0,34203,320,320,0.0,4.0,
20.0,1.0,34235,320,320,0.0,4.0,
20.0,1.0,34268,320,320,0.0,4.0,
20.0,1.0,34302,320,320,0.0,4.0,
20.0,1.0,34335,320,320,0.0,4.0,
20.0,1.0,34369,320,320,0.0,4.0,
20.0,1.0,34402,320,320,0.0,4.0,
20.0,1.0,34436,320,320,0.0,4.0,
20.0,1.0,34469,320,320,0.0,4.0,
20.0,1.0,34503,320,320,0.0,4.0,
20.0,1.0,34533,320,320,0.0,4.0,
20.0,1.0,34566,320,320,0.0,4.0,
20.0,1.0,34598,320,320,0.0,4.0,
20.0,1.0,34631,320,320,0.0,4.0,
20.0,1.0,34662,320,320,0.0,4.0,
20.0,1.0,34697,320,320,0.0,4.0,
20.0,1.0,34730,320,320,0.0,4.0,
20.0,1.0,34763,320,320,0.0,4.0,
20.0,1.0,34794,320,320,0.0,4.0,
20.0,1.0,34829,320,320,0.0,4.0,
20.0,1.0,34862,320,320,0.0,4.0,
20.0,1.0,34894,320,320,0.0,4.0,
20.0,1.0,34926,320,320,0.0,4.0,
20.0,1.0,34959,320,320,0.0,4.0,
20.0,1.0,34992,320,320,0.0,4.0,
20.0,1.0,35024,320,320,0.0,4.0,
20.0,1.0,35057,320,320,0.0,4.0,
20.0,1.0,35090,320,320,0.0,4.0,
20.0,1.0,35125,320,320,0.0,4.0,
20.0,1.0,35156,320,320,0.0,4.0,
20.0,1.0,35190,320,320,0.0,4.0,
20.0,1.0,35221,320,320,0.0,4.0,
20.0,1.0,35254,320,320,0.0,4.0,
20.0,1.0,35288,320,320,0.0,4.0,
20.0,1.0,35321,320,320,0.0,4.0,
20.0,1.0,35355,320,320,0.0,4.0,
20.0,1.0,35388,320,320,0.0,4.0,
20.0,1.0,35422,320,320,0.0,4.0,
20.0,1.0,35455,320,320,0.0,4.0,
20.0,1.0,35488,320,320,0.0,4.0,
20.0,1.0,35519,320,320,0.0,4.0,
20.0,1.0,35550,320,320,0.0,4.0,
20.0,1.0,35582,320,320,0.0,4.0,
20.0,1.0,35614,320,320,0.0,4.0,
20.0,1.0,35647,320,320,0.0,4.0,
20.0,1.0,35680,320,320,0.0,4.0,
20.0,1.0,35713,320,320,0.0,4.0,
20.0,1.0,35744,320,320,0.0,4.0,
20.0,1.0,35775,320,320,0.0,4.0,
20.0,1.0,35808,320,320,0.0,4.0,
20.0,1.0,35872,320,320,0.0,4.0,
20.0,1.0,35889,320,320,0.0,4.0,
20.0,1.0,35906,320,320,0.0,4.0,
20.0,1.0,35940,320,320,0.0,4.0,
20.0,1.0,35973,320,320,0.0,4.0,
20.0,1.0,36006,320,320,0.0,4.0,
20.0,1.0,36040,320,320,0.0,4.0,
20.0,1.0,36073,320,320,0.0,4.0,
20.0,1.0,36107,320,320,0.0,4.0,
20.0,1.0,36140,320,320,0.0,4.0,
20.0,1.0,36174,320,320,0.0,4.0,
20.0,1.0,36207,320,320,0.0,4.0,
20.0,1.0,36241,320,320,0.0,4.0,
20.0,1.0,36274,320,320,0.0,4.0,
20.0,1.0,36307,320,320,0.0,4.0,
20.0,1.0,36341,320,320,0.0,4.0,
20.0,1.0,36374,320,320,0.0,4.0,
20.0,1.0,36406,320,320,0.0,4.0,
20.0,1.0,36440,320,320,0.0,4.0,
20.0,1.0,36474,320,320,0.0,4.0,
20.0,1.0,36508,320,320,0.0,4.0,
20.0,1.0,36541,320,320,0.0,4.0,
20.0,1.0,36575,320,320,0.0,4.0,
20.0,1.0,36608,320,320,0.0,4.0,
20.0,1.0,36641,320,320,0.0,4.0,
20.0,1.0,36675,320,320,0.0,4.0,
20.0,1.0,36708,320,320,0.0,4.0,
20.0,1.0,36742,320,320,0.0,4.0,
20.0,1.0,36775,320,320,0.0,4.0,
20.0,1.0,36809,320,320,0.0,4.0,
20.0,1.0,36842,320,320,0.0,4.0,
20.0,1.0,36876,320,320,0.0,4.0,
20.0,1.0,36909,320,320,0.0,4.0,
20.0,1.0,36942,320,320,0.0,4.0,
20.0,1.0,36976,320,320,0.0,4.0,
20.0,1.0,37009,320,320,0.0,4.0,
20.0,1.0,37043,320,320,0.0,4.0,
20.0,1.0,37076,320,320,0.0,4.0,
20.0,1.0,37109,320,320,0.0,4.0,
20.0,1.0,37143,320,320,0.0,4.0,
20.0,1.0,37176,320,320,0.0,4.0,
20.0,1.0,37210,320,320,0.0,4.0,
20.0,1.0,37243,320,320,0.0,4.0,
20.0,1.0,37277,320,320,0.0,4.0,
20.0,1.0,37310,320,320,0.0,4.0,
20.0,1.0,37343,320,320,0.0,4.0,
20.0,1.0,37377,320,320,0.0,4.0,
20.0,1.0,37410,320,320,0.0,4.0,
20.0,1.0,37444,320,320,0.0,4.0,
20.0,1.0,37477,320,320,0.0,4.0,
20.0,1.0,37510,320,320,0.0,4.0,
20.0,1.0,37544,320,320,0.0,4.0,
20.0,1.0,37577,320,320,0.0,4.0,
20.0,1.0,37611,320,320,0.0,4.0,
20.0,1.0,37644,320,320,0.0,4.0,
20.0,1.0,37678,320,320,0.0,4.0,
20.0,1.0,37711,320,320,0.0,4.0,
20.0,1.0,37741,320,320,0.0,4.0,
20.0,1.0,37774,320,320,0.0,4.0,
20.0,1.0,37806,320,320,0.0,4.0,
20.0,1.0,37838,320,320,0.0,4.0,
20.0,1.0,37869,320,320,0.0,4.0,
20.0,1.0,37902,320,320,0.0,4.0,
20.0,1.0,37934,320,320,0.0,4.0,
20.0,1.0,37966,320,320,0.0,4.0,
20.0,1.0,37999,320,320,0.0,4.0,
20.0,1.0,38032,320,320,0.0,4.0,
20.0,1.0,38065,320,320,0.0,4.0,
20.0,1.0,38098,320,320,0.0,4.0,
20.0,1.0,38132,320,320,0.0,4.0,
20.0,1.0,38166,320,320,0.0,4.0,
20.0,1.0,38199,320,320,0.0,4.0,
20.0,1.0,38229,320,320,0.0,4.0,
20.0,1.0,38263,320,320,0.0,4.0,
20.0,1.0,38296,320,320,0.0,4.0,
20.0,1.0,38329,320,320,0.0,4.0,
20.0,1.0,38363,320,320,0.0,4.0,
