Spatial Frequency(Hz),Modulation(0-1),System time(milliseconds),Target Position(pixels),Cursor Position(pixels),Error(pixels),x-axis gain
808,63,480,417.0,
4.0,
866,63,480,417.0,
4.0,
882,63,480,417.0,
4.0,
902,63,480,417.0,
4.0,
935,63,480,417.0,
4.0,
968,63,480,417.0,
4.0,
1000,63,480,417.0,
4.0,
1033,63,480,417.0,
4.0,
1065,63,480,417.0,
4.0,
1099,63,480,417.0,
4.0,
1130,63,480,417.0,
4.0,
1163,63,480,417.0,
4.0,
1197,63,480,417.0,
4.0,
1228,63,480,417.0,
4.0,
1261,63,480,417.0,
4.0,
1294,63,480,417.0,
4.0,
1327,63,480,417.0,
4.0,
1360,63,480,417.0,
4.0,
1393,63,480,417.0,
4.0,
1425,63,480,417.0,
4.0,
1458,63,480,417.0,
4.0,
1490,63,480,417.0,
4.0,
1523,63,480,417.0,
4.0,
1557,63,480,417.0,
4.0,
1590,63,480,417.0,
4.0,
1623,63,480,417.0,
4.0,
1656,63,480,417.0,
4.0,
1690,63,480,417.0,
4.0,
1723,63,480,417.0,
4.0,
1757,63,480,417.0,
4.0,
1789,63,480,417.0,
4.0,
1823,63,480,417.0,
4.0,
1857,63,480,417.0,
4.0,
1890,63,480,417.0,
4.0,
1923,63,480,417.0,
4.0,
1956,63,480,417.0,
4.0,
1989,63,480,417.0,
4.0,
2022,63,480,417.0,
4.0,
2056,63,480,417.0,
4.0,
2090,63,480,417.0,
4.0,
2123,63,480,417.0,
4.0,
2156,63,480,417.0,
4.0,
2189,63,480,417.0,
4.0,
2223,63,480,417.0,
4.0,
2256,63,480,417.0,
4.0,
2290,63,480,417.0,
4.0,
2322,63,480,417.0,
4.0,
2356,63,480,417.0,
4.0,
2389,63,480,417.0,
4.0,
2423,63,480,417.0,
4.0,
2457,63,480,417.0,
4.0,
2490,63,480,417.0,
4.0,
2523,63,480,417.0,
4.0,
2556,63,480,417.0,
4.0,
2589,63,480,417.0,
4.0,
2623,63,480,417.0,
4.0,
2656,63,480,417.0,
4.0,
2689,63,480,417.0,
4.0,
2721,63,480,417.0,
4.0,
2751,63,480,417.0,
4.0,
2785,63,480,417.0,
4.0,
2817,63,480,417.0,
4.0,
2847,63,480,417.0,
4.0,
2879,63,480,417.0,
4.0,
2913,543,480,63.0,
4.0,
3031,544,480,64.0,
4.0,
3043,544,480,64.0,
4.0,
3073,545,481,64.0,
4.0,
3106,546,484,62.0,
4.0,
3141,548,487,61.0,
4.0,
3172,549,490,59.0,
4.0,
3206,551,493,58.0,
4.0,
3239,553,496,57.0,
4.0,
3272,555,499,56.0,
4.0,
3306,558,502,56.0,
4.0,
3340,560,505,55.0,
4.0,
3374,563,508,55.0,
4.0,
3406,566,511,55.0,
4.0,
3439,569,514,55.0,
4.0,
3472,572,517,55.0,
4.0,
3507,575,520,55.0,
4.0,
3539,578,523,55.0,
4.0,
3573,581,526,55.0,
4.0,
3606,584,529,55.0,
4.0,
3639,586,532,54.0,
4.0,
3672,589,535,54.0,
4.0,
3706,591,538,53.0,
4.0,
3737,593,541,52.0,
4.0,
3772,595,544,51.0,
4.0,
3805,597,547,50.0,
4.0,
3839,599,550,49.0,
4.0,
3873,600,553,47.0,
4.0,
3905,601,556,45.0,
4.0,
3939,602,559,43.0,
4.0,
3972,603,564,39.0,
4.0,
4005,604,569,35.0,
4.0,
4038,605,576,29.0,
4.0,
4073,605,584,21.0,
4.0,
4107,606,593,13.0,
4.0,
4140,1406,605,801.0,
4.0,
4173,1406,618,788.0,
4.0,
4206,1407,633,774.0,
4.0,
4238,1407,647,760.0,
4.0,
4272,1408,663,745.0,
4.0,
4305,1409,679,730.0,
4.0,
4338,1409,696,713.0,
4.0,
4372,1410,710,700.0,
4.0,
4405,1411,716,695.0,
4.0,
4439,1413,720,693.0,
4.0,
4472,1415,723,692.0,
4.0,
4505,1416,727,689.0,
4.0,
4539,1417,731,686.0,
4.0,
4573,1419,735,684.0,
4.0,
4606,1420,746,674.0,
4.0,
4638,1422,768,654.0,
4.0,
4672,1423,809,614.0,
4.0,
4705,1425,866,559.0,
4.0,
4738,1426,928,498.0,
4.0,
4773,1427,991,436.0,
4.0,
4805,1429,1052,377.0,
4.0,
4838,1430,1114,316.0,
4.0,
4870,1431,1171,260.0,
4.0,
4905,1433,1235,198.0,
4.0,
4937,1434,1294,140.0,
4.0,
4968,1435,1351,84.0,
4.0,
5001,1436,1412,24.0,
4.0,
5033,1437,1471,34.0,
4.0,
5067,1438,1535,97.0,
4.0,
5102,1439,1598,159.0,
4.0,
5136,1440,1656,216.0,
4.0,
5168,1441,1715,274.0,
4.0,
5201,1442,1757,315.0,
4.0,
5233,1444,1790,346.0,
4.0,
5265,1445,1804,359.0,
4.0,
5297,1447,1801,354.0,
4.0,
5329,1449,1789,340.0,
4.0,
5359,1449,1789,340.0,
4.0,
5393,1451,1776,325.0,
4.0,
5427,1456,1764,308.0,
4.0,
5459,1459,1735,276.0,
4.0,
5491,1461,1709,248.0,
4.0,
5524,1465,1673,208.0,
4.0,
5554,1468,1638,170.0,
4.0,
5588,1471,1602,131.0,
4.0,
5621,1475,1575,100.0,
4.0,
5654,1478,1557,79.0,
4.0,
5688,1482,1542,60.0,
4.0,
5721,1486,1533,47.0,
